cohort,k,cluster,example_id,text_snippet
1plus_meaningful,8,0,1,"i have recently relocated back to the bay area after being in austin for many years. i have grown kids that don't live with me, but are here and i enjoy having family close by. i love, love, love to cook, go to hear music, dance, do daily adventures and long trips, hike, bike, boat, skate, whatever. i'm athletic and enjoy the outdoors/activities, traveling, and animals. love dogs big time and meeting new people in exotic places- even if that's sonoma county. i love to laugh with friends and stil"
1plus_meaningful,8,0,2,"i believe that laughter is the best medicine :) i value relationships over material things :) i believe that the context is decisive i rarely wear make-up (gotta find a new profile pic) i lead with my heart, am a fabulous hugger and enjoy movement i love my family. my friends are like family. i love and study hawaiian culture through the art of hula. i love music (especially live) and love to dance (my fav is island-style roots reggae... it speaks to my soul). i love to walk/hike (5x/week) and p"
1plus_meaningful,8,0,3,"hi there, thanks for stopping by~ i enjoy a wide variety of interests: traveling, hiking,walks, entertaining, the beach, country drives. i love going to the movies, concerts, restaurants, or just hangin at home with a fire going in the fire place..most importantly, spending time with friends and family. i'm a happy, kind, funny-love to laugh, loyal, thoughtful, passionate person- a best friend, good listener. i'm an artist, designer and cosmetologist/ hair stylist, in addition~ have an internet "
1plus_meaningful,8,0,4,"although i am thoroughly enjoying this solo part of my life journey i'm ready for a steady and secure play mate to adventure and dance through life with. i know life is richer with a committed partner to share new experiences, knowing looks, intimate ""secrets"" and history. i am a woman who truly appreciates so much about men (vs. women -and i have plenty of girl friends in my life) and i would like a special man in my life. i am looking for a man who ""gets me"" and i ""get him"". effort and work, y"
1plus_meaningful,8,1,0,"this is like when you get introduced to someone by a friend who has been talking a lot about how funny you are, and the new person says ""say something funny."" okay, i'm funny. i refuse to take anything seriously (for more information on why, ask me about the day i was riding my bike in the rain). i am smart, but not as smart as i think i am and smarter than i know. i am sometimes shy and sometimes an extrovert, but i can never tell which is going to come out on top. i have committed an act of pi"
1plus_meaningful,8,1,1,"if i rated you highly definitely send me a message. interested! ---------- i'm open minded. if you are gay, bi or straight. a boy or a girl. it doesn't matter. if i rated you highly i'm liking what i see. :d ---------- i didn't put so much time in my profile for nothing. please respect that and read it before you message me. (said with a smile) --- (all updates still apply to date) update 6-18-2012: i've had a rocky moment in my life recently, so now i'm moving out of my boyfriend's place and mo"
1plus_meaningful,8,1,2,"fyi: this profile is under slight work. mostly making many 'maybes' into 'absolutes'. let's get this ball rolling. i'm a 23 year old male, but hell, anyone can find that info. so, how about i give you all those juicy tidbits you ain't finding on the top of the page? still with me? good. if it's bolded, i think it's important. if you're short on time, just hit those nice thick, black letters and skip the rest . if you really want to know what i'm about, i hope you enjoy reading. don't worry. i'll"
1plus_meaningful,8,1,3,"you stand before the great wall of text. paragraph upon paragraph extends out before you in a frightening manner, daring you to read and be enlightened, or to turn tail and find an easier mark. exits are up, down, read, message, and run the hell away... i think i'm a pretty relaxed guy; it's very hard to rile me up and get me angry about things. that's not to say that i don't feel strongly about things, just that i try not to take offense at what people say or do. i can't hold grudges at all, an"
1plus_meaningful,8,1,4,"this profile is in desperate need of revision, most of it written 2 years ago. but i'm too busy living my life! still single though, so if you think we might be a fit, shoot me an email. haven't given up yet! i know you're out there, you big lug. *********************************************** i have to say, i don't like that the multiple choice answers we are offered have so much black and white, and not nearly enough of the wonderful greys of life. i think they're constructed poorly, and i wou"
1plus_meaningful,8,2,0,"i have been creating who i am my whole life and i am not done growing. what i am getting at is that i find it really difficult to summarize or define someone. i can pretty much just tell you things i enjoy in life and perhaps that will give you some insite on the type of person i am. if you want to put a label on me, i think nerdy-hipster would be most fitting, but who likes labels? i am a huge music dude. i play the <a class=""ilink"" href= ""/interests?i=drums"">drums and a little <a class=""ilink"""
1plus_meaningful,8,2,1,"i am a very <a class=""ilink"" href= ""/interests?i=liberal%2fprogressive"">liberal/progressive semi-retired <a class=""ilink"" href= ""/interests?i=video%0adirector"">video director , now occasionally working on <a class=""ilink"" href= ""/interests?i=video+productions"">video productions of <a class= ""ilink"" href= ""/interests?i=%22betterbadnews.com%22"">""betterbadnews.com"" . pursuing intellecual, social, political, and health interests. update dec. 2010: my health (walking and pain) is a problem. interests"
